"un_year","un_max","un_min","uk","th_edu","w_pnty","post_edu","gamma","kappa","d","ini_d","diff_d","d_norm","purpose"
1973.32058468875,0.629662273843359,0.0250921102756557,0.151996089996491,16.6298371357222,0.410321265054168,7.98513515775247,35.4058495259068,0.642115233780816,0.0877193415528577,2.99982659458113,0.155328300867307,1.99995725118483,"training"
1972.01668828223,0.558785940050768,0.0398812058942509,0.196453034572614,14.2504367291901,0.678242936917581,5.81282420715007,44.1481463405537,0.629956704801104,0.0501058756920406,2.98806880461114,0.166767399555421,1.99940850110631,"training"
1977.44377834427,0.68212293518821,0.0252799057404161,0.264841832765006,23.8362862405341,0.412111291052696,5.03428764253001,44.7416426764491,0.49425898796708,0.0890962308000049,2.74216566456513,0.296248292651454,1.99856307877186,"training"
1977.97768231547,0.692166179081735,0.0372310612706429,0.152254595003246,14.8076928882084,0.401277124033465,7.90463946229623,37.202646222589,0.184228185115382,0.0890665717529133,2.93824658951831,0.294279952214643,1.86770373354697,"training"
1974.88097517443,0.736004231812018,0.025406164812091,0.205615238353269,22.8975999228786,0.420192762864831,5.53487564962668,37.3022726065428,0.109057247121508,0.0889804767675387,2.87058481177587,0.28589357308764,1.9723289681761,"training"
1972.10187649539,0.705032707971314,0.025741539153057,0.265857630522146,22.6067128303124,0.69623918277064,5.04161048089309,35.3232907811283,0.683009793357148,0.0531496124509722,2.73265821886932,0.153615166096056,1.62845324606955,"training"
1973.30831644229,0.363319881387779,0.0257010254455265,0.250516290587559,22.8720925989457,0.414747787074807,5.89455431569135,40.2674245094027,0.674166782186211,0.0878654599697433,2.70996647161106,0.28757749523238,1.95774361191131,"training"
1972.93527239025,0.723883048551675,0.0353810748854148,0.268898961444634,23.4686221279954,0.532327425462427,7.57504843514723,35.8233394069002,0.512226280259434,0.0503230105378458,2.98451329482013,0.156624400505757,1.72947499745515,"training"
1975.62596935895,0.530089519998266,0.0255409224955908,0.235279227803027,23.0182456972621,0.642459756823567,6.85591369600501,42.5146395219361,0.201991245803734,0.0555687924025787,2.74702364414946,0.157097982726875,1.68091908856802,"training"
1977.1754218609,0.385564121419771,0.0287598968530345,0.154127106658121,23.4655546970226,0.45610677765985,7.38160959556078,44.1820671034485,0.261804498795109,0.0857052183822418,2.84795126158271,0.294896403165068,1.65749684610435,"training"
1972.30619595166,0.601569690922896,0.0274143771362413,0.21764889367825,23.1633472342122,0.454291565254486,5.08844909806037,36.7368820197208,0.684357652920764,0.0512051994525724,2.96303632850929,0.1544918012321,1.62616016265346,"training"
1972.00207182211,0.667679114771179,0.0266938832864165,0.162369070692578,18.2780356725135,0.699164304831841,6.41665826754334,36.8254907130833,0.663288062772093,0.0622478247084034,2.7025982444544,0.29354964572882,1.65354614457043,"training"
1973.15145267895,0.722191181671702,0.0268459308994274,0.230519125558281,23.883721358668,0.693260799175516,5.17970154037078,37.3177806218155,0.687369923050826,0.0524027032586022,2.89389291087786,0.281444948379222,1.99795182982118,"training"
1972.6931132902,0.387781527745124,0.0294168493002886,0.15270432828404,15.2488526597593,0.69509890025047,7.30760991481366,44.9934237955811,0.572880500971184,0.0501556449926044,2.75945899769268,0.244394530801529,1.74653299955372,"training"
