"un_year","un_max","un_min","uk","th_edu","w_pnty","post_edu","gamma","kappa","d","ini_d","diff_d","d_norm","purpose"
1975.90733634379,0.413108141553278,0.0448547378760038,0.223269273183146,14.856740114499,0.585848441680376,4.40706564905161,35.6601003854639,0.11836456605999,0.0485605910895082,2.97385911552536,0.169249962544286,2.22381529623384,"training"
1974.66300633722,0.319657543240167,0.0431419308099999,0.195696331458469,17.9802722439713,0.248921910156082,4.48478433164341,44.7375311323002,0.138094087162366,0.0756526123837568,2.61132871181818,0.197663945040619,2.48933031044725,"training"
1974.36947027312,0.441388728655564,0.0315245844917268,0.199297977387812,14.4046363986046,0.259628683335044,3.81416877798426,36.1541549282614,0.827669049972254,0.0301423057012881,2.61039736375999,0.192685615616835,2.56982855048703,"training"
1975.89098335114,0.435885018929994,0.0355608136390336,0.190413544359803,14.045489116577,0.522298982234051,3.17157396155604,35.4578979057441,0.86926735649589,0.046140468114956,2.92368932417045,0.199230445391436,2.57979689658371,"training"
1972.16277261891,0.255459905940315,0.0305247106834418,0.211804142918368,17.8697941555693,0.593533546203954,4.35266887694908,35.5306066082299,0.139079051003481,0.0406368101148556,2.6127047951297,0.186872201822,2.27136536655647,"training"
1975.98206139525,0.428631206682366,0.032559633292382,0.261843845341634,15.8873371475221,0.235527738673199,4.20275523270131,35.0521499805049,0.7694848791038,0.0494416112742697,2.60557180930084,0.194189056830946,2.47587168201566,"training"
1971.02756626037,0.283872433593135,0.040611340839778,0.275264369875472,20.1684056994867,0.213783926048006,4.2257021289831,42.225992767192,0.293224041879384,0.0300505153817901,2.90361101723825,0.198429899146749,2.20955098618277,"training"
1975.72851751985,0.442190922321545,0.0436433400639747,0.210449632787169,14.5824871987984,0.204076150819556,4.48093629272887,35.0099370322604,0.121024417001961,0.0423907994975491,2.92330716823642,0.141926106737151,2.59112065722866,"training"
1971.36858640996,0.345940020171149,0.00569216375260924,0.196396710481006,20.1916769187458,0.595985233959949,3.22874188401115,44.5803373358471,0.664580353827733,0.0353177601949312,2.61418695034035,0.159866880176232,2.5656831138163,"training"
1974.96648946042,0.256530806264633,0.0423096625810799,0.222959265527222,18.7184096768317,0.387927611198897,4.33890792528788,36.2283307205834,0.1530727078271,0.0870843922125641,2.99328643031915,0.148647409013302,2.3882183443402,"training"
1975.76934271945,0.272459436806747,0.0116039413086656,0.222022147126938,14.513919010316,0.215919110484214,3.4260460018029,36.6457702268872,0.191929485670187,0.0340219786670835,2.68444209678068,0.143525083561102,2.22868143195845,"training"
1971.19156881368,0.290056473723975,0.00770883914499233,0.279563756092498,18.3018980042828,0.241605240753334,3.36153614014232,38.6977639904297,0.622321111843404,0.0304847463339722,2.6581553284202,0.19822735867134,2.56947116302047,"training"
1975.20862612665,0.264053350197255,0.0271277549713747,0.272096069923625,14.3429094657535,0.232050330659168,3.56978168442574,43.691673792627,0.796412659845625,0.0784151733984705,2.69043915291876,0.184367981297212,2.21837479222359,"training"
